sensor_id,time,x,y,temperature
4,1.104,-0.75,0.75,0.004764065678947278
4,1.1520000000000001,-0.75,0.75,0.004904893623633455
4,1.2,-0.75,0.75,0.005047711146421453
4,1.248,-0.75,0.75,0.005192514242873992
4,1.296,-0.75,0.75,0.005339295841062909
4,1.344,-0.75,0.75,0.005488046041037476
4,1.3920000000000001,-0.75,0.75,0.00563875232798561
4,1.44,-0.75,0.75,0.0057913997619998
4,1.488,-0.75,0.75,0.005945971147394657
4,1.536,-0.75,0.75,0.0061024471843651885
4,1.584,-0.75,0.75,0.006260806605522966
4,1.6320000000000001,-0.75,0.75,0.006421026299559684
4,1.68,-0.75,0.75,0.006583081423997475
4,1.728,-0.75,0.75,0.006746945508710637
4,1.776,-0.75,0.75,0.006912590551653143
4,1.824,-0.75,0.75,0.007079987108003532
4,1.872,-0.75,0.75,0.0072491043737439465
4,1.92,-0.75,0.75,0.00741991026452164
4,1.968,-0.75,0.75,0.007592371490496884
4,2.016,-0.75,0.75,0.007766453627758393
4,2.064,-0.75,0.75,0.007942121186783344
4,2.112,-0.75,0.75,0.008119337678331477
4,2.16,-0.75,0.75,0.008298065677089224
4,2.208,-0.75,0.75,0.00847826688331834
4,2.2560000000000002,-0.75,0.75,0.008659902182712353
4,2.3040000000000003,-0.75,0.75,0.00884293170462163
4,2.352,-0.75,0.75,0.009027314878772896
4,2.4,-0.75,0.75,0.009213010490580107
4,2.448,-0.75,0.75,0.009399976735120122
4,2.496,-0.75,0.75,0.009588171269827469
4,2.544,-0.75,0.75,0.009777551265947126
4,2.592,-0.75,0.75,0.00996807345877198
4,2.64,-0.75,0.75,0.010159694196681996
4,2.688,-0.75,0.75,0.010352369488994699
4,2.736,-0.75,0.75,0.010546055052630902
4,2.7840000000000003,-0.75,0.75,0.01074070635759552
4,2.832,-0.75,0.75,0.010936278671270474
4,2.88,-0.75,0.75,0.011132727101514769
4,2.928,-0.75,0.75,0.011330006638565917
4,2.976,-0.75,0.75,0.011528072195736478
4,3.024,-0.75,0.75,0.011726878648899748
4,3.072,-0.75,0.75,0.01192638087475931
4,3.12,-0.75,0.75,0.012126533787898072
4,3.168,-0.75,0.75,0.012327292376603743
4,3.216,-0.75,0.75,0.012528611737469128
4,3.2640000000000002,-0.75,0.75,0.012730447108767126
4,3.3120000000000003,-0.75,0.75,0.012932753902602094
4,3.36,-0.75,0.75,0.013135487735840813
4,3.408,-0.75,0.75,0.013338604459828129
4,3.456,-0.75,0.75,0.013542060188893992
4,3.504,-0.75,0.75,0.013745811327660304
4,3.552,-0.75,0.75,0.013949814597157635
4,3.6,-0.75,0.75,0.014154027059763428
4,3.648,-0.75,0.75,0.014358406142974778
4,3.696,-0.75,0.75,0.014562909662030372
4,3.744,-0.75,0.75,0.014767495841397367
4,3.7920000000000003,-0.75,0.75,0.01497212333514036
4,3.84,-0.75,0.75,0.015176751246190662
4,3.888,-0.75,0.75,0.015381339144535143
4,3.936,-0.75,0.75,0.01558584708434492
4,3.984,-0.75,0.75,0.015790235620064957
4,4.032,-0.75,0.75,0.01599446582148647
4,4.08,-0.75,0.75,0.016198499287824665
4,4.128,-0.75,0.75,0.016402298160824988
4,4.176,-0.75,0.75,0.0166058251369215
4,4.224,-0.75,0.75,0.01680904347847147
4,4.272,-0.75,0.75,0.017011917024090658
4,4.32,-0.75,0.75,0.01721441019811395
4,4.368,-0.75,0.75,0.01741648801920629
4,4.416,-0.75,0.75,0.017618116108149007
4,4.464,-0.75,0.75,0.01781926069482662
4,4.5120000000000005,-0.75,0.75,0.018019888624439356
4,4.5600000000000005,-0.75,0.75,0.018219967362966508
4,4.6080000000000005,-0.75,0.75,0.01841946500190566
4,4.656,-0.75,0.75,0.01861835026231277
4,4.704,-0.75,0.75,0.018816592498167847
4,4.752,-0.75,0.75,0.019014161699090766
4,4.8,-0.75,0.75,0.01921102849243153
4,4.848,-0.75,0.75,0.01940716414475904
4,4.896,-0.75,0.75,0.019602540562772015
4,4.944,-0.75,0.75,0.019797130293655502
4,4.992,-0.75,0.75,0.019990906524905937
5,0.0,0.75,-0.75,0.0020490614988879635
5,0.048,0.75,-0.75,0.0021441462318911543
5,0.096,0.75,-0.75,0.002241930578400825
5,0.14400000000000002,0.75,-0.75,0.002342434503777717
5,0.192,0.75,-0.75,0.0024456254892308324
5,0.24,0.75,-0.75,0.002551318696910199
5,0.28800000000000003,0.75,-0.75,0.0026592230475945195
5,0.336,0.75,-0.75,0.002769067674252896
5,0.384,0.75,-0.75,0.0028806657612905576
5,0.432,0.75,-0.75,0.0029939171349743013
5,0.48,0.75,-0.75,0.003108787184079171
5,0.528,0.75,-0.75,0.0032252836203014593
5,0.5760000000000001,0.75,-0.75,0.0033434382169228918
5,0.624,0.75,-0.75,0.003463294305007248
5,0.672,0.75,-0.75,0.0035848988667579016
5,0.72,0.75,-0.75,0.0037082978381876735
5,0.768,0.75,-0.75,0.0038335335032949284
5,0.8160000000000001,0.75,-0.75,0.003960643192353708
5,0.864,0.75,-0.75,0.00408965876434036
5,0.912,0.75,-0.75,0.0042206065427265954
5,0.96,0.75,-0.75,0.0043535074996283235
5,1.008,0.75,-0.75,0.0044883775640812765
5,1.056,0.75,-0.75,0.0046252279810146315
5,1.104,0.75,-0.75,0.004764065678947278
5,1.1520000000000001,0.75,-0.75,0.004904893623633455
5,1.2,0.75,-0.75,0.005047711146421453
5,1.248,0.75,-0.75,0.005192514242873992
5,1.296,0.75,-0.75,0.005339295841062909
5,1.344,0.75,-0.75,0.005488046041037476
5,1.3920000000000001,0.75,-0.75,0.00563875232798561
5,1.44,0.75,-0.75,0.0057913997619998
5,1.488,0.75,-0.75,0.005945971147394657
5,1.536,0.75,-0.75,0.0061024471843651885
5,1.584,0.75,-0.75,0.006260806605522966
5,1.6320000000000001,0.75,-0.75,0.006421026299559684
5,1.68,0.75,-0.75,0.006583081423997475
5,1.728,0.75,-0.75,0.006746945508710637
5,1.776,0.75,-0.75,0.006912590551653143
5,1.824,0.75,-0.75,0.007079987108003532
5,1.872,0.75,-0.75,0.0072491043737439465
5,1.92,0.75,-0.75,0.00741991026452164
5,1.968,0.75,-0.75,0.007592371490496884
5,2.016,0.75,-0.75,0.007766453627758393
5,2.064,0.75,-0.75,0.007942121186783344
5,2.112,0.75,-0.75,0.008119337678331477
5,2.16,0.75,-0.75,0.008298065677089224
5,2.208,0.75,-0.75,0.00847826688331834
5,2.2560000000000002,0.75,-0.75,0.008659902182712353
5,2.3040000000000003,0.75,-0.75,0.00884293170462163
5,2.352,0.75,-0.75,0.009027314878772896
5,2.4,0.75,-0.75,0.009213010490580107
5,2.448,0.75,-0.75,0.009399976735120122
5,2.496,0.75,-0.75,0.009588171269827469
5,2.544,0.75,-0.75,0.009777551265947126
5,2.592,0.75,-0.75,0.00996807345877198
5,2.64,0.75,-0.75,0.010159694196681996
5,2.688,0.75,-0.75,0.010352369488994699
5,2.736,0.75,-0.75,0.010546055052630902
5,2.7840000000000003,0.75,-0.75,0.01074070635759552
5,2.832,0.75,-0.75,0.010936278671270474
5,2.88,0.75,-0.75,0.011132727101514769
5,2.928,0.75,-0.75,0.011330006638565917
5,2.976,0.75,-0.75,0.011528072195736478
5,3.024,0.75,-0.75,0.011726878648899748
5,3.072,0.75,-0.75,0.01192638087475931
5,3.12,0.75,-0.75,0.012126533787898072
5,3.168,0.75,-0.75,0.012327292376603743
5,3.216,0.75,-0.75,0.012528611737469128
5,3.2640000000000002,0.75,-0.75,0.012730447108767126
5,3.3120000000000003,0.75,-0.75,0.012932753902602094
5,3.36,0.75,-0.75,0.013135487735840813
5,3.408,0.75,-0.75,0.013338604459828129
5,3.456,0.75,-0.75,0.013542060188893992
5,3.504,0.75,-0.75,0.013745811327660304
5,3.552,0.75,-0.75,0.013949814597157635
5,3.6,0.75,-0.75,0.014154027059763428
5,3.648,0.75,-0.75,0.014358406142974778
5,3.696,0.75,-0.75,0.014562909662030372
5,3.744,0.75,-0.75,0.014767495841397367
5,3.7920000000000003,0.75,-0.75,0.01497212333514036
5,3.84,0.75,-0.75,0.015176751246190662
5,3.888,0.75,-0.75,0.015381339144535143
5,3.936,0.75,-0.75,0.01558584708434492
5,3.984,0.75,-0.75,0.015790235620064957
5,4.032,0.75,-0.75,0.01599446582148647
5,4.08,0.75,-0.75,0.016198499287824665
5,4.128,0.75,-0.75,0.016402298160824988
5,4.176,0.75,-0.75,0.0166058251369215
5,4.224,0.75,-0.75,0.01680904347847147
5,4.272,0.75,-0.75,0.017011917024090658
5,4.32,0.75,-0.75,0.01721441019811395
5,4.368,0.75,-0.75,0.01741648801920629
5,4.416,0.75,-0.75,0.017618116108149007
5,4.464,0.75,-0.75,0.01781926069482662
5,4.5120000000000005,0.75,-0.75,0.018019888624439356
5,4.5600000000000005,0.75,-0.75,0.018219967362966508
5,4.6080000000000005,0.75,-0.75,0.01841946500190566
5,4.656,0.75,-0.75,0.01861835026231277
5,4.704,0.75,-0.75,0.018816592498167847
5,4.752,0.75,-0.75,0.019014161699090766
5,4.8,0.75,-0.75,0.01921102849243153
5,4.848,0.75,-0.75,0.01940716414475904
