sensor_id,x,y,time,temperature
0,0.0,0.375,0.0,70.74771123665224
0,0.0,0.375,0.0016,70.73439024647544
0,0.0,0.375,0.0032,70.72107357043082
0,0.0,0.375,0.0048000000000000004,70.70776120715225
0,0.0,0.375,0.0064,70.69445315527298
0,0.0,0.375,0.008,70.6811494134257
0,0.0,0.375,0.009600000000000001,70.66784998024255
0,0.0,0.375,0.0112,70.65455485435497
0,0.0,0.375,0.0128,70.64126403439391
0,0.0,0.375,0.014400000000000001,70.62797751898971
0,0.0,0.375,0.016,70.61469530677215
0,0.0,0.375,0.0176,70.60141739637038
0,0.0,0.375,0.019200000000000002,70.58814378641307
0,0.0,0.375,0.020800000000000003,70.57487447552826
0,0.0,0.375,0.0224,70.56160946234343
0,0.0,0.375,0.024,70.54834874548553
0,0.0,0.375,0.0256,70.53509232358093
0,0.0,0.375,0.027200000000000002,70.52184019525545
0,0.0,0.375,0.028800000000000003,70.50859235913433
0,0.0,0.375,0.0304,70.49534881384234
0,0.0,0.375,0.032,70.48210955800363
0,0.0,0.375,0.033600000000000005,70.46887459024182
0,0.0,0.375,0.0352,70.45564390918004
0,0.0,0.375,0.0368,70.44241751344084
0,0.0,0.375,0.038400000000000004,70.42919540164624
0,0.0,0.375,0.04,70.41597757241776
0,0.0,0.375,0.041600000000000005,70.40276402437634
0,0.0,0.375,0.0432,70.38955475614247
0,0.0,0.375,0.0448,70.37634976633606
0,0.0,0.375,0.046400000000000004,70.36314905357655
0,0.0,0.375,0.048,70.34995261648281
0,0.0,0.375,0.049600000000000005,70.33676045367326
0,0.0,0.375,0.0512,70.32357256376578
0,0.0,0.375,0.0528,70.31038894537772
0,0.0,0.375,0.054400000000000004,70.29720959712601
0,0.0,0.375,0.056,70.28403451762699
0,0.0,0.375,0.057600000000000005,70.27086370549657
0,0.0,0.375,0.0592,70.2576971593501
0,0.0,0.375,0.0608,70.24453487780255
0,0.0,0.375,0.062400000000000004,70.2313768594683
0,0.0,0.375,0.064,70.21822310296129
0,0.0,0.375,0.0656,70.20507360689497
0,0.0,0.375,0.06720000000000001,70.19192836988232
0,0.0,0.375,0.0688,70.17878739053585
0,0.0,0.375,0.0704,70.16565066746756
0,0.0,0.375,0.07200000000000001,70.15251819928906
0,0.0,0.375,0.0736,70.13938998461141
0,0.0,0.375,0.0752,70.12626602204529
0,0.0,0.375,0.07680000000000001,70.11314631020083
0,0.0,0.375,0.0784,70.10003084768778
0,0.0,0.375,0.08,70.08691963311537
0,0.0,0.375,0.0816,70.07381266509245
0,0.0,0.375,0.08320000000000001,70.06070994222736
0,0.0,0.375,0.0848,70.04761146312806
0,0.0,0.375,0.0864,70.03451722640199
0,0.0,0.375,0.08800000000000001,70.0214272306562
0,0.0,0.375,0.0896,70.00834147449729
0,0.0,0.375,0.0912,69.99525995653143
0,0.0,0.375,0.09280000000000001,69.98218267536437
0,0.0,0.375,0.0944,69.96910962960142
0,0.0,0.375,0.096,69.95604081784745
0,0.0,0.375,0.0976,69.94297623870696
0,0.0,0.375,0.09920000000000001,69.92991589078396
0,0.0,0.375,0.1008,69.91685977268209
0,0.0,0.375,0.1024,69.90380788300456
0,0.0,0.375,0.10400000000000001,69.89076022035417
0,0.0,0.375,0.1056,69.87771678333333
0,0.0,0.375,0.1072,69.864677570544
0,0.0,0.375,0.10880000000000001,69.85164258058781
0,0.0,0.375,0.11040000000000001,69.83861181206589
0,0.0,0.375,0.112,69.8255852635791
0,0.0,0.375,0.1136,69.81256293372778
0,0.0,0.375,0.11520000000000001,69.79954482111197
0,0.0,0.375,0.1168,69.78653092433123
0,0.0,0.375,0.1184,69.77352124198484
0,0.0,0.375,0.12000000000000001,69.76051577267164
0,0.0,0.375,0.1216,69.74751451499007
0,0.0,0.375,0.1232,69.73451746753824
0,0.0,0.375,0.12480000000000001,69.72152462891383
